dataset,image_path,label,split,source_split,is_math,width,height,timesteps,label_len,ctc_feasible
expanded,expanded/images/sample_0281.png,Automated Form Processing and Digitization,valid,,0,343,32,85,42,1
expanded,expanded/images/sample_0282.png,Multi Modal Document Processing Pipeline,train,,0,314,32,78,40,1
expanded,expanded/images/sample_0283.png,d/dx (e^x) = e^x,train,,0,131,32,32,16,1
expanded,expanded/images/sample_0284.png,Artificial Intelligence and Machine Learning,train,,0,335,32,83,44,1
expanded,expanded/images/sample_0285.png,int (1 / x) dx = ln|x| + C,train,,0,192,32,48,26,1
expanded,expanded/images/sample_0286.png,Statistical Data Analysis and Findings,train,,0,326,32,81,38,1
expanded,expanded/images/sample_0287.png,Handwritten Note Extraction Sample,valid,,0,360,32,90,34,1
expanded,expanded/images/sample_0288.png,P(A|B) = P(B|A)P(A) / P(B),train,,0,220,32,55,26,1
expanded,expanded/images/sample_0289.png,sigma(z) = 1 / (1 + e^(-z)),train,,0,211,32,52,27,1
expanded,expanded/images/sample_0290.png,Computer Vision Image Processing Task,train,,0,363,32,90,37,1
expanded,expanded/images/sample_0291.png,Artificial Intelligence and Machine Learning,train,,0,335,32,83,44,1
expanded,expanded/images/sample_0292.png,Convolutional Neural Network Architecture,train,,0,359,32,89,41,1
expanded,expanded/images/sample_0293.png,Century Old Heritage Print Preservation,train,,0,381,32,95,39,1
expanded,expanded/images/sample_0294.png,Resolution Degradation and Ink Bleed Repair,train,,0,385,32,96,43,1
expanded,expanded/images/sample_0295.png,Handwritten Note Extraction Sample,valid,,0,296,32,74,34,1
expanded,expanded/images/sample_0296.png,Resolution Degradation and Ink Bleed Repair,train,,0,380,32,95,43,1
expanded,expanded/images/sample_0297.png,Adaptive Histogram Equalization Filtering,test,,0,309,32,77,41,1
expanded,expanded/images/sample_0298.png,Resolution Degradation and Ink Bleed Repair,train,,0,333,32,83,43,1
expanded,expanded/images/sample_0299.png,Statistical Data Analysis and Findings,train,,0,280,32,70,38,1
expanded,expanded/images/sample_0300.png,Research Meeting Notes on Transformer Models,valid,,0,423,32,105,44,1
expanded,expanded/images/sample_0301.png,Department of Information Science Archives,train,,0,402,32,100,42,1
expanded,expanded/images/sample_0302.png,Connectionist Temporal Classification Loss,test,,0,370,32,92,42,1
expanded,expanded/images/sample_0303.png,Handwritten Note Extraction Sample,valid,,0,359,32,89,34,1
expanded,expanded/images/sample_0304.png,Vision Transformer Pretrained Decoder,train,,0,336,32,84,37,1
expanded,expanded/images/sample_0305.png,nabla x B = mu_0 * (J + epsilon_0 * dE/dt),train,,0,404,32,101,42,1
expanded,expanded/images/sample_0306.png,Data Augmentation and Noise Invariance,train,,0,375,32,93,38,1
expanded,expanded/images/sample_0307.png,sum_{i=1}^n i = n(n+1)/2,train,,1,241,32,60,24,1
expanded,expanded/images/sample_0308.png,Optical Character Recognition Engine,test,,0,281,32,70,36,1
expanded,expanded/images/sample_0309.png,Department of Information Science Archives,train,,0,338,32,84,42,1
expanded,expanded/images/sample_0310.png,Century Old Heritage Print Preservation,train,,0,355,32,88,39,1
expanded,expanded/images/sample_0311.png,Bidirectional Long Short Term Memory,train,,0,362,32,90,36,1
expanded,expanded/images/sample_0312.png,Character Error Rate and Word Error Rate,train,,0,422,32,105,40,1
expanded,expanded/images/sample_0313.png,Lab Notebook Experiment Records 2026,train,,0,354,32,88,36,1
expanded,expanded/images/sample_0314.png,Bahdanau Sequence Attention Mechanism,train,,0,343,32,85,37,1
expanded,expanded/images/sample_0315.png,Autonomous Document Digitization System,train,,0,336,32,84,39,1
expanded,expanded/images/sample_0316.png,Information Science and Engineering,train,,0,347,32,86,35,1
expanded,expanded/images/sample_0317.png,Natural Language Processing Word Embeddings,train,,0,379,32,94,43,1
expanded,expanded/images/sample_0318.png,Natural Language Processing Word Embeddings,train,,0,412,32,103,43,1
expanded,expanded/images/sample_0319.png,frac{d}{dx} [sin(x)] = cos(x),train,,0,280,32,70,29,1
expanded,expanded/images/sample_0320.png,Handwritten Note Extraction Sample,valid,,0,339,32,84,34,1
expanded,expanded/images/sample_0321.png,Department of Information Science Archives,train,,0,397,32,99,42,1
expanded,expanded/images/sample_0322.png,Low Resource Domain Adaptation Test,test,,0,390,32,97,35,1
expanded,expanded/images/sample_0323.png,Connectionist Temporal Classification Loss,test,,0,368,32,92,42,1
expanded,expanded/images/sample_0324.png,Statistical Data Analysis and Findings,train,,0,384,32,96,38,1
expanded,expanded/images/sample_0325.png,Gradient Descent Backpropagation Optimizer,train,,0,345,32,86,42,1
expanded,expanded/images/sample_0326.png,E = m * c ^ 2,valid,,0,142,32,35,13,1
expanded,expanded/images/sample_0327.png,Efficient Text Recognition System,valid,,0,260,32,65,33,1
expanded,expanded/images/sample_0328.png,Supervised Fine Tuning on Labeled Data,valid,,0,292,32,73,38,1
expanded,expanded/images/sample_0329.png,Autonomous Document Digitization System,train,,0,421,32,105,39,1
expanded,expanded/images/sample_0330.png,Natural Language Processing Word Embeddings,train,,0,399,32,99,43,1
expanded,expanded/images/sample_0331.png,sigma(z) = 1 / (1 + e^(-z)),train,,0,214,32,53,27,1
expanded,expanded/images/sample_0332.png,Automated Form Processing and Digitization,valid,,0,412,32,103,42,1
expanded,expanded/images/sample_0333.png,x^2 + y^2 = z^2,train,,0,167,32,41,15,1
expanded,expanded/images/sample_0334.png,Autonomous Document Digitization System,train,,0,398,32,99,39,1
expanded,expanded/images/sample_0335.png,Character and Word Error Rate Metrics,train,,0,342,32,85,37,1
expanded,expanded/images/sample_0336.png,Historical Document Machine Translation,train,,0,354,32,88,39,1
expanded,expanded/images/sample_0337.png,Optical Character Recognition Engine,test,,0,333,32,83,36,1
expanded,expanded/images/sample_0338.png,Optical Character Recognition Engine,test,,0,294,32,73,36,1
expanded,expanded/images/sample_0339.png,Research Meeting Notes on Transformer Models,valid,,0,374,32,93,44,1
expanded,expanded/images/sample_0340.png,Information Science and Engineering,train,,0,302,32,75,35,1
expanded,expanded/images/sample_0341.png,Character and Word Error Rate Metrics,train,,0,405,32,101,37,1
expanded,expanded/images/sample_0342.png,Multi Column Layout Analysis and Extraction,train,,0,372,32,93,43,1
expanded,expanded/images/sample_0343.png,a^2 + b^2 = c^2,train,,0,184,32,46,15,1
expanded,expanded/images/sample_0344.png,Character and Word Error Rate Metrics,train,,0,405,32,101,37,1
expanded,expanded/images/sample_0345.png,Statistical Data Analysis and Findings,train,,0,418,32,104,38,1
expanded,expanded/images/sample_0346.png,Bahdanau Sequence Attention Mechanism,train,,0,310,32,77,37,1
expanded,expanded/images/sample_0347.png,Edge Device Deployment Optimization,train,,0,412,32,103,35,1
expanded,expanded/images/sample_0348.png,Multi Column Layout Analysis and Extraction,train,,0,427,32,106,43,1
expanded,expanded/images/sample_0349.png,Faded Ink and Paper Background Noise,train,,0,428,32,107,36,1
expanded,expanded/images/sample_0350.png,sqrt{x^2 + y^2} <= |x| + |y|,test,,0,199,32,49,28,1
expanded,expanded/images/sample_0351.png,Artificial Intelligence and Machine Learning,train,,0,408,32,102,44,1
expanded,expanded/images/sample_0352.png,Historical Document Machine Translation,train,,0,434,32,108,39,1
expanded,expanded/images/sample_0353.png,Archival Manuscript Digitization Project,train,,0,419,32,104,40,1
expanded,expanded/images/sample_0354.png,Archival Manuscript Digitization Project,train,,0,404,32,101,40,1
expanded,expanded/images/sample_0355.png,Low Resource Domain Adaptation Test,test,,0,280,32,70,35,1
expanded,expanded/images/sample_0356.png,Natural Language Processing Word Embeddings,train,,0,416,32,104,43,1
expanded,expanded/images/sample_0357.png,Quick Brown Fox Jumps Over Lazy Dog,train,,0,286,32,71,35,1
expanded,expanded/images/sample_0358.png,Quick Brown Fox Jumps Over Lazy Dog,train,,0,314,32,78,35,1
expanded,expanded/images/sample_0359.png,Data Augmentation and Noise Invariance,train,,0,337,32,84,38,1
expanded,expanded/images/sample_0360.png,Low Latency Edge Device Deployment,valid,,0,276,32,69,34,1
expanded,expanded/images/sample_0361.png,det(A - lambda * I) = 0,train,,0,207,32,51,23,1
expanded,expanded/images/sample_0362.png,Artificial Intelligence and Machine Learning,train,,0,370,32,92,44,1
expanded,expanded/images/sample_0363.png,Low Resource Domain Adaptation Test,test,,0,386,32,96,35,1
expanded,expanded/images/sample_0364.png,Low Resource Domain Adaptation Test,test,,0,336,32,84,35,1
expanded,expanded/images/sample_0365.png,e^(i * pi) + 1 = 0,train,,0,169,32,42,18,1
expanded,expanded/images/sample_0366.png,e^(i * pi) + 1 = 0,train,,0,138,32,34,18,1
expanded,expanded/images/sample_0367.png,sum_{i=1}^n i = n(n+1)/2,train,,1,214,32,53,24,1
expanded,expanded/images/sample_0368.png,f(x) = int_0^inf e^(-x^2) dx,test,,0,258,32,64,28,1
expanded,expanded/images/sample_0369.png,Edge Device Deployment Optimization,train,,0,264,32,66,35,1
expanded,expanded/images/sample_0370.png,Bidirectional Long Short Term Memory,train,,0,344,32,86,36,1
expanded,expanded/images/sample_0371.png,Supervised Fine Tuning on Labeled Data,valid,,0,414,32,103,38,1
expanded,expanded/images/sample_0372.png,Connectionist Temporal Classification Loss,test,,0,300,32,75,42,1
expanded,expanded/images/sample_0373.png,sqrt{x^2 + y^2} <= |x| + |y|,test,,0,227,32,56,28,1
expanded,expanded/images/sample_0374.png,alpha_t = exp(e_t) / sum exp(e_j),train,,0,305,32,76,33,1
expanded,expanded/images/sample_0375.png,nabla x B = mu_0 * (J + epsilon_0 * dE/dt),train,,0,314,32,78,42,1
expanded,expanded/images/sample_0376.png,Century Old Heritage Print Preservation,train,,0,437,32,109,39,1
expanded,expanded/images/sample_0377.png,sqrt{x^2 + y^2} <= |x| + |y|,test,,0,260,32,65,28,1
expanded,expanded/images/sample_0378.png,Curved Text Line Sequence Recognition,train,,0,298,32,74,37,1
expanded,expanded/images/sample_0379.png,Feature Map Extraction ResNet Backbone,valid,,0,290,32,72,38,1
expanded,expanded/images/sample_0380.png,Historical Document Machine Translation,train,,0,448,32,112,39,1
expanded,expanded/images/sample_0381.png,Efficient Text Recognition System,valid,,0,277,32,69,33,1
expanded,expanded/images/sample_0382.png,Binarization and Deskewing Enhancement,valid,,0,302,32,75,38,1
expanded,expanded/images/sample_0383.png,Faded Ink and Paper Background Noise,train,,0,386,32,96,36,1
expanded,expanded/images/sample_0384.png,f(x) = int_0^inf e^(-x^2) dx,test,,0,210,32,52,28,1
expanded,expanded/images/sample_0385.png,Archival Manuscript Digitization Project,train,,0,327,32,81,40,1
expanded,expanded/images/sample_0386.png,Connectionist Temporal Classification Loss,test,,0,395,32,98,42,1
expanded,expanded/images/sample_0387.png,Handwritten Note Extraction Sample,valid,,0,356,32,89,34,1
expanded,expanded/images/sample_0388.png,f(x) = int_0^inf e^(-x^2) dx,test,,0,208,32,52,28,1
expanded,expanded/images/sample_0389.png,Optical Character Recognition Engine,test,,0,412,32,103,36,1
expanded,expanded/images/sample_0390.png,d/dx (e^x) = e^x,train,,0,161,32,40,16,1
expanded,expanded/images/sample_0391.png,alpha_t = exp(e_t) / sum exp(e_j),train,,0,309,32,77,33,1
expanded,expanded/images/sample_0392.png,P(A|B) = P(B|A)P(A) / P(B),train,,0,266,32,66,26,1
expanded,expanded/images/sample_0393.png,Feature Map Extraction ResNet Backbone,valid,,0,369,32,92,38,1
expanded,expanded/images/sample_0394.png,Optical Character Recognition Engine,test,,0,349,32,87,36,1
expanded,expanded/images/sample_0395.png,Natural Language Processing Word Embeddings,train,,0,429,32,107,43,1
expanded,expanded/images/sample_0396.png,Archival Manuscript Digitization Project,train,,0,393,32,98,40,1
expanded,expanded/images/sample_0397.png,Historical Document Machine Translation,train,,0,364,32,91,39,1
expanded,expanded/images/sample_0398.png,Supervised Fine Tuning on Labeled Data,valid,,0,309,32,77,38,1
expanded,expanded/images/sample_0399.png,alpha_t = exp(e_t) / sum exp(e_j),train,,0,319,32,79,33,1
expanded,expanded/images/sample_0400.png,int (1 / x) dx = ln|x| + C,train,,0,177,32,44,26,1
expanded,expanded/images/sample_0401.png,Self Supervised Representation Learning,test,,0,294,32,73,39,1
expanded,expanded/images/sample_0402.png,SimCLR Contrastive Pretraining Framework,train,,0,376,32,94,40,1
expanded,expanded/images/sample_0403.png,int (1 / x) dx = ln|x| + C,train,,0,228,32,57,26,1
expanded,expanded/images/sample_0404.png,Automated Form Processing and Digitization,valid,,0,366,32,91,42,1
expanded,expanded/images/sample_0405.png,Ancient Text Restoration and OCR,test,,0,356,32,89,32,1
expanded,expanded/images/sample_0406.png,SimCLR Contrastive Pretraining Framework,train,,0,334,32,83,40,1
expanded,expanded/images/sample_0407.png,Statistical Data Analysis and Findings,train,,0,269,32,67,38,1
expanded,expanded/images/sample_0408.png,Supervised Fine Tuning on Labeled Data,valid,,0,313,32,78,38,1
expanded,expanded/images/sample_0409.png,Information Science and Engineering,train,,0,301,32,75,35,1
expanded,expanded/images/sample_0410.png,Artificial Intelligence and Machine Learning,train,,0,486,32,121,44,1
expanded,expanded/images/sample_0411.png,frac{d}{dx} [sin(x)] = cos(x),train,,0,232,32,58,29,1
expanded,expanded/images/sample_0412.png,SimCLR Contrastive Pretraining Framework,train,,0,337,32,84,40,1
expanded,expanded/images/sample_0413.png,Data Augmentation and Noise Invariance,train,,0,348,32,87,38,1
expanded,expanded/images/sample_0414.png,Curved Text Line Sequence Recognition,train,,0,333,32,83,37,1
expanded,expanded/images/sample_0415.png,Resolution Degradation and Ink Bleed Repair,train,,0,310,32,77,43,1
expanded,expanded/images/sample_0416.png,det(A - lambda * I) = 0,train,,0,214,32,53,23,1
expanded,expanded/images/sample_0417.png,int (1 / x) dx = ln|x| + C,train,,0,219,32,54,26,1
expanded,expanded/images/sample_0418.png,Handwritten Note Extraction Sample,valid,,0,351,32,87,34,1
expanded,expanded/images/sample_0419.png,Curved Text Line Sequence Recognition,train,,0,323,32,80,37,1
expanded,expanded/images/sample_0420.png,Deep Learning Pattern Recognition,train,,0,323,32,80,33,1
expanded,expanded/images/sample_0421.png,Computer Vision Image Processing Task,train,,0,350,32,87,37,1
expanded,expanded/images/sample_0422.png,Natural Language Processing Word Embeddings,train,,0,421,32,105,43,1
expanded,expanded/images/sample_0423.png,Archival Manuscript Digitization Project,train,,0,323,32,80,40,1
expanded,expanded/images/sample_0424.png,SimCLR Contrastive Pretraining Framework,train,,0,337,32,84,40,1
expanded,expanded/images/sample_0425.png,Statistical Data Analysis and Findings,train,,0,333,32,83,38,1
expanded,expanded/images/sample_0426.png,Connectionist Temporal Classification Loss,test,,0,456,32,114,42,1
expanded,expanded/images/sample_0427.png,Archival Manuscript Digitization Project,train,,0,461,32,115,40,1
expanded,expanded/images/sample_0428.png,Supervised Fine Tuning on Labeled Data,valid,,0,353,32,88,38,1
expanded,expanded/images/sample_0429.png,Curved Text Line Sequence Recognition,train,,0,293,32,73,37,1
expanded,expanded/images/sample_0430.png,Bahdanau Sequence Attention Mechanism,train,,0,387,32,96,37,1
expanded,expanded/images/sample_0431.png,Low Resource Domain Adaptation Test,test,,0,327,32,81,35,1
expanded,expanded/images/sample_0432.png,Natural Language Processing Word Embeddings,train,,0,417,32,104,43,1
expanded,expanded/images/sample_0433.png,sum_{i=1}^n i = n(n+1)/2,train,,1,216,32,54,24,1
expanded,expanded/images/sample_0434.png,Bahdanau Sequence Attention Mechanism,train,,0,365,32,91,37,1
expanded,expanded/images/sample_0435.png,nabla x B = mu_0 * (J + epsilon_0 * dE/dt),train,,0,328,32,82,42,1
expanded,expanded/images/sample_0436.png,Information Science and Engineering,train,,0,273,32,68,35,1
expanded,expanded/images/sample_0437.png,e^(i * pi) + 1 = 0,train,,0,137,32,34,18,1
expanded,expanded/images/sample_0438.png,x^2 + y^2 = z^2,train,,0,148,32,37,15,1
expanded,expanded/images/sample_0439.png,NMAMIT Nitte Campus Research Project,train,,0,343,32,85,36,1
expanded,expanded/images/sample_0440.png,Multi Modal Document Processing Pipeline,train,,0,416,32,104,40,1
expanded,expanded/images/sample_0441.png,Automated Form Processing and Digitization,valid,,0,321,32,80,42,1
expanded,expanded/images/sample_0442.png,Information Science and Engineering,train,,0,288,32,72,35,1
